sample_id,filepath,dataset,speaker_id,emotion,original_emotion,gender,source_filename,readable,sample_rate,duration,channels,peak,rms_raw,split
s005394,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IEO_DIS_MD.wav,CREMA-D,cremad_1054,disgust,DIS,unknown,1054_ieo_dis_md.wav,True,16000,2.6693125,1,0.09588623046875,0.014104664325714111,train
s005395,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IEO_FEA_HI.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_ieo_fea_hi.wav,True,16000,2.369,1,0.88543701171875,0.13227984309196472,train
s005396,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IEO_FEA_LO.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_ieo_fea_lo.wav,True,16000,2.535875,1,0.044769287109375,0.007702629081904888,train
s005397,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IEO_FEA_MD.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_ieo_fea_md.wav,True,16000,2.369,1,0.04180908203125,0.006806633900851011,train
s005398,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IEO_HAP_HI.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_ieo_hap_hi.wav,True,16000,1.8018125,1,0.4283447265625,0.05925887078046799,train
s005399,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IEO_HAP_LO.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_ieo_hap_lo.wav,True,16000,1.8351875,1,0.101898193359375,0.0169155765324831,train
s005400,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IEO_HAP_MD.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_ieo_hap_md.wav,True,16000,2.002,1,0.195953369140625,0.020982999354600906,train
s005401,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IEO_NEU_XX.wav,CREMA-D,cremad_1054,neutral,NEU,unknown,1054_ieo_neu_xx.wav,True,16000,1.968625,1,0.057037353515625,0.009307670406997204,train
s005402,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IEO_SAD_HI.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_ieo_sad_hi.wav,True,16000,2.602625,1,0.075897216796875,0.010264500975608826,train
s005403,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IEO_SAD_LO.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_ieo_sad_lo.wav,True,16000,2.402375,1,0.06414794921875,0.008663377724587917,train
s005404,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IEO_SAD_MD.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_ieo_sad_md.wav,True,16000,2.7026875,1,0.042022705078125,0.007395591586828232,train
s005405,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IOM_ANG_XX.wav,CREMA-D,cremad_1054,angry,ANG,unknown,1054_iom_ang_xx.wav,True,16000,1.6683125,1,0.410552978515625,0.07903940975666046,train
s005406,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IOM_DIS_XX.wav,CREMA-D,cremad_1054,disgust,DIS,unknown,1054_iom_dis_xx.wav,True,16000,2.06875,1,0.267547607421875,0.037100378423929214,train
s005407,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IOM_FEA_XX.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_iom_fea_xx.wav,True,16000,1.8685625,1,0.129425048828125,0.027676070109009743,train
s005408,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IOM_HAP_XX.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_iom_hap_xx.wav,True,16000,1.6683125,1,0.134490966796875,0.02237711101770401,train
s005409,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IOM_NEU_XX.wav,CREMA-D,cremad_1054,neutral,NEU,unknown,1054_iom_neu_xx.wav,True,16000,1.901875,1,0.050445556640625,0.010642943903803825,train
s005410,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IOM_SAD_XX.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_iom_sad_xx.wav,True,16000,1.7684375,1,0.05865478515625,0.010117355734109879,train
s005411,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_ITH_ANG_XX.wav,CREMA-D,cremad_1054,angry,ANG,unknown,1054_ith_ang_xx.wav,True,16000,2.035375,1,0.366241455078125,0.05886339023709297,train
s005412,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_ITH_DIS_XX.wav,CREMA-D,cremad_1054,disgust,DIS,unknown,1054_ith_dis_xx.wav,True,16000,2.102125,1,0.100921630859375,0.0151972072198987,train
s005413,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_ITH_FEA_XX.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_ith_fea_xx.wav,True,16000,2.2689375,1,0.043487548828125,0.008084867149591446,train
s005414,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_ITH_HAP_XX.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_ith_hap_xx.wav,True,16000,2.035375,1,0.1536865234375,0.020900476723909378,train
s005415,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_ITH_NEU_XX.wav,CREMA-D,cremad_1054,neutral,NEU,unknown,1054_ith_neu_xx.wav,True,16000,2.1688125,1,0.07464599609375,0.011353948153555393,train
s005416,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_ITH_SAD_XX.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_ith_sad_xx.wav,True,16000,2.6693125,1,0.093597412109375,0.012043150141835213,train
s005417,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_ITS_ANG_XX.wav,CREMA-D,cremad_1054,angry,ANG,unknown,1054_its_ang_xx.wav,True,16000,1.93525,1,0.3470458984375,0.04886386916041374,train
s005418,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_ITS_DIS_XX.wav,CREMA-D,cremad_1054,disgust,DIS,unknown,1054_its_dis_xx.wav,True,16000,2.3690625,1,0.08837890625,0.013783775269985199,train
s005419,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_ITS_FEA_XX.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_its_fea_xx.wav,True,16000,2.43575,1,0.068878173828125,0.011933756060898304,train
s005420,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_ITS_HAP_XX.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_its_hap_xx.wav,True,16000,2.402375,1,0.23114013671875,0.0330655612051487,train
s005421,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_ITS_NEU_XX.wav,CREMA-D,cremad_1054,neutral,NEU,unknown,1054_its_neu_xx.wav,True,16000,2.2689375,1,0.0963134765625,0.01268581859767437,train
s005422,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_ITS_SAD_XX.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_its_sad_xx.wav,True,16000,2.06875,1,0.08428955078125,0.010950963944196701,train
s005423,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IWL_ANG_XX.wav,CREMA-D,cremad_1054,angry,ANG,unknown,1054_iwl_ang_xx.wav,True,16000,1.901875,1,0.55078125,0.07161161303520203,train
s005424,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IWL_DIS_XX.wav,CREMA-D,cremad_1054,disgust,DIS,unknown,1054_iwl_dis_xx.wav,True,16000,2.2689375,1,0.1668701171875,0.02286972664296627,train
s005425,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IWL_FEA_XX.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_iwl_fea_xx.wav,True,16000,2.535875,1,0.119354248046875,0.013292718678712845,train
s005426,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IWL_HAP_XX.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_iwl_hap_xx.wav,True,16000,2.43575,1,0.2098388671875,0.023656968027353287,train
s005427,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IWL_NEU_XX.wav,CREMA-D,cremad_1054,neutral,NEU,unknown,1054_iwl_neu_xx.wav,True,16000,2.102125,1,0.04412841796875,0.00999376829713583,train
s005428,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IWL_SAD_XX.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_iwl_sad_xx.wav,True,16000,2.602625,1,0.03924560546875,0.008104546926915646,train
s005429,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IWW_ANG_XX.wav,CREMA-D,cremad_1054,angry,ANG,unknown,1054_iww_ang_xx.wav,True,16000,1.8018125,1,0.421783447265625,0.051903802901506424,train
s005430,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IWW_DIS_XX.wav,CREMA-D,cremad_1054,disgust,DIS,unknown,1054_iww_dis_xx.wav,True,16000,1.901875,1,0.06585693359375,0.012194362469017506,train
s005431,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IWW_FEA_XX.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_iww_fea_xx.wav,True,16000,2.43575,1,0.069610595703125,0.01102941669523716,train
s005432,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IWW_HAP_XX.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_iww_hap_xx.wav,True,16000,1.7684375,1,0.2188720703125,0.02755005843937397,train
s005433,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IWW_NEU_XX.wav,CREMA-D,cremad_1054,neutral,NEU,unknown,1054_iww_neu_xx.wav,True,16000,1.8018125,1,0.05224609375,0.010421661660075188,train
s005434,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_IWW_SAD_XX.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_iww_sad_xx.wav,True,16000,2.002,1,0.10321044921875,0.015277880243957043,train
s005435,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_MTI_ANG_XX.wav,CREMA-D,cremad_1054,angry,ANG,unknown,1054_mti_ang_xx.wav,True,16000,2.2689375,1,0.351806640625,0.07167801260948181,train
s005436,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_MTI_DIS_XX.wav,CREMA-D,cremad_1054,disgust,DIS,unknown,1054_mti_dis_xx.wav,True,16000,2.402375,1,0.122314453125,0.019008828327059746,train
s005437,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_MTI_FEA_XX.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_mti_fea_xx.wav,True,16000,2.43575,1,0.060821533203125,0.010890139266848564,train
s005438,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_MTI_HAP_XX.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_mti_hap_xx.wav,True,16000,2.7026875,1,0.143829345703125,0.021342836320400238,train
s005439,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_MTI_NEU_XX.wav,CREMA-D,cremad_1054,neutral,NEU,unknown,1054_mti_neu_xx.wav,True,16000,2.1688125,1,0.078582763671875,0.013571538031101227,train
s005440,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_MTI_SAD_XX.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_mti_sad_xx.wav,True,16000,2.93625,1,0.067108154296875,0.011329317465424538,train
s005441,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TAI_ANG_XX.wav,CREMA-D,cremad_1054,angry,ANG,unknown,1054_tai_ang_xx.wav,True,16000,1.8685625,1,0.31402587890625,0.06128313019871712,train
s005442,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TAI_DIS_XX.wav,CREMA-D,cremad_1054,disgust,DIS,unknown,1054_tai_dis_xx.wav,True,16000,2.2826875,1,0.07281494140625,0.012295289896428585,train
s005443,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TAI_FEA_XX.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_tai_fea_xx.wav,True,16000,2.6693125,1,0.045745849609375,0.009270899929106236,train
s005444,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TAI_HAP_XX.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_tai_hap_xx.wav,True,16000,2.6693125,1,0.160919189453125,0.024841677397489548,train
s005445,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TAI_NEU_XX.wav,CREMA-D,cremad_1054,neutral,NEU,unknown,1054_tai_neu_xx.wav,True,16000,2.3023125,1,0.057952880859375,0.010419180616736412,train
s005446,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TAI_SAD_XX.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_tai_sad_xx.wav,True,16000,2.6693125,1,0.087860107421875,0.011811819858849049,train
s005447,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TIE_ANG_XX.wav,CREMA-D,cremad_1054,angry,ANG,unknown,1054_tie_ang_xx.wav,True,16000,2.469125,1,0.401947021484375,0.03524261713027954,train
s005448,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TIE_DIS_XX.wav,CREMA-D,cremad_1054,disgust,DIS,unknown,1054_tie_dis_xx.wav,True,16000,3.7036875,1,0.17425537109375,0.018379593268036842,train
s005449,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TIE_FEA_XX.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_tie_fea_xx.wav,True,16000,2.6693125,1,0.171173095703125,0.019244827330112457,train
s005450,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TIE_HAP_XX.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_tie_hap_xx.wav,True,16000,2.43575,1,0.137054443359375,0.018759123980998993,train
s005451,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TIE_NEU_XX.wav,CREMA-D,cremad_1054,neutral,NEU,unknown,1054_tie_neu_xx.wav,True,16000,2.402375,1,0.050994873046875,0.009172990918159485,train
s005452,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TIE_SAD_XX.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_tie_sad_xx.wav,True,16000,3.5035,1,0.08856201171875,0.011098160408437252,train
s005453,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TSI_ANG_XX.wav,CREMA-D,cremad_1054,angry,ANG,unknown,1054_tsi_ang_xx.wav,True,16000,1.8351875,1,0.514373779296875,0.04975197836756706,train
s005454,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TSI_DIS_XX.wav,CREMA-D,cremad_1054,disgust,DIS,unknown,1054_tsi_dis_xx.wav,True,16000,2.102125,1,0.138702392578125,0.015949571505188942,train
s005455,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TSI_FEA_XX.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_tsi_fea_xx.wav,True,16000,2.102125,1,0.153045654296875,0.019068337976932526,train
s005456,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TSI_HAP_XX.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_tsi_hap_xx.wav,True,16000,2.1688125,1,0.179229736328125,0.026338309049606323,train
s005457,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TSI_NEU_XX.wav,CREMA-D,cremad_1054,neutral,NEU,unknown,1054_tsi_neu_xx.wav,True,16000,1.7350625,1,0.058563232421875,0.010270843282341957,train
s005458,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_TSI_SAD_XX.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_tsi_sad_xx.wav,True,16000,1.6349375,1,0.056915283203125,0.009600359946489334,train
s005459,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_WSI_ANG_XX.wav,CREMA-D,cremad_1054,angry,ANG,unknown,1054_wsi_ang_xx.wav,True,16000,2.3356875,1,0.369842529296875,0.05525265634059906,train
s005460,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_WSI_DIS_XX.wav,CREMA-D,cremad_1054,disgust,DIS,unknown,1054_wsi_dis_xx.wav,True,16000,2.7026875,1,0.149261474609375,0.016952544450759888,train
s005461,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_WSI_FEA_XX.wav,CREMA-D,cremad_1054,fear,FEA,unknown,1054_wsi_fea_xx.wav,True,16000,2.1688125,1,0.06463623046875,0.00964000727981329,train
s005462,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_WSI_HAP_XX.wav,CREMA-D,cremad_1054,happy,HAP,unknown,1054_wsi_hap_xx.wav,True,16000,2.06875,1,0.249664306640625,0.026814717799425125,train
s005463,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_WSI_NEU_XX.wav,CREMA-D,cremad_1054,neutral,NEU,unknown,1054_wsi_neu_xx.wav,True,16000,2.2689375,1,0.064178466796875,0.01109514944255352,train
s005464,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1054_WSI_SAD_XX.wav,CREMA-D,cremad_1054,sad,SAD,unknown,1054_wsi_sad_xx.wav,True,16000,2.06875,1,0.050201416015625,0.008481625467538834,train
s005465,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_DFA_ANG_XX.wav,CREMA-D,cremad_1055,angry,ANG,unknown,1055_dfa_ang_xx.wav,True,16000,2.2826875,1,0.999969482421875,0.11460878700017929,train
s005466,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_DFA_DIS_XX.wav,CREMA-D,cremad_1055,disgust,DIS,unknown,1055_dfa_dis_xx.wav,True,16000,2.2689375,1,0.101318359375,0.012791586108505726,train
s005467,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_DFA_FEA_XX.wav,CREMA-D,cremad_1055,fear,FEA,unknown,1055_dfa_fea_xx.wav,True,16000,2.06875,1,1.0,0.15278027951717377,train
s005468,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_DFA_HAP_XX.wav,CREMA-D,cremad_1055,happy,HAP,unknown,1055_dfa_hap_xx.wav,True,16000,1.56825,1,0.791900634765625,0.05957213044166565,train
s005469,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_DFA_NEU_XX.wav,CREMA-D,cremad_1055,neutral,NEU,unknown,1055_dfa_neu_xx.wav,True,16000,2.602625,1,0.232025146484375,0.02104935236275196,train
s005470,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_DFA_SAD_XX.wav,CREMA-D,cremad_1055,sad,SAD,unknown,1055_dfa_sad_xx.wav,True,16000,2.2826875,1,0.0838623046875,0.01312636025249958,train
s005471,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_ANG_HI.wav,CREMA-D,cremad_1055,angry,ANG,unknown,1055_ieo_ang_hi.wav,True,16000,2.5025,1,1.0,0.26799967885017395,train
s005472,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_ANG_LO.wav,CREMA-D,cremad_1055,angry,ANG,unknown,1055_ieo_ang_lo.wav,True,16000,2.002,1,0.126953125,0.019452713429927826,train
s005473,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_ANG_MD.wav,CREMA-D,cremad_1055,angry,ANG,unknown,1055_ieo_ang_md.wav,True,16000,1.901875,1,0.29034423828125,0.0412096343934536,train
s005474,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_DIS_HI.wav,CREMA-D,cremad_1055,disgust,DIS,unknown,1055_ieo_dis_hi.wav,True,16000,3.06975,1,0.75042724609375,0.08013615012168884,train
s005475,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_DIS_LO.wav,CREMA-D,cremad_1055,disgust,DIS,unknown,1055_ieo_dis_lo.wav,True,16000,2.102125,1,0.042694091796875,0.007021565455943346,train
s005476,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_DIS_MD.wav,CREMA-D,cremad_1055,disgust,DIS,unknown,1055_ieo_dis_md.wav,True,16000,2.602625,1,0.19989013671875,0.023757867515087128,train
s005477,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_FEA_HI.wav,CREMA-D,cremad_1055,fear,FEA,unknown,1055_ieo_fea_hi.wav,True,16000,1.93525,1,1.0,0.1754370927810669,train
s005478,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_FEA_LO.wav,CREMA-D,cremad_1055,fear,FEA,unknown,1055_ieo_fea_lo.wav,True,16000,1.8351875,1,0.045501708984375,0.008389638736844063,train
s005479,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_FEA_MD.wav,CREMA-D,cremad_1055,fear,FEA,unknown,1055_ieo_fea_md.wav,True,16000,1.901875,1,0.0987548828125,0.012754031457006931,train
s005480,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_HAP_HI.wav,CREMA-D,cremad_1055,happy,HAP,unknown,1055_ieo_hap_hi.wav,True,16000,1.7684375,1,0.13629150390625,0.01673436164855957,train
s005481,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_HAP_LO.wav,CREMA-D,cremad_1055,happy,HAP,unknown,1055_ieo_hap_lo.wav,True,16000,1.56825,1,1.0,0.20765838027000427,train
s005482,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_HAP_MD.wav,CREMA-D,cremad_1055,happy,HAP,unknown,1055_ieo_hap_md.wav,True,16000,1.901875,1,0.207489013671875,0.026558637619018555,train
s005483,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_NEU_XX.wav,CREMA-D,cremad_1055,neutral,NEU,unknown,1055_ieo_neu_xx.wav,True,16000,2.002,1,0.105438232421875,0.013847142457962036,train
s005484,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_SAD_HI.wav,CREMA-D,cremad_1055,sad,SAD,unknown,1055_ieo_sad_hi.wav,True,16000,1.93525,1,0.065887451171875,0.008417223580181599,train
s005485,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_SAD_LO.wav,CREMA-D,cremad_1055,sad,SAD,unknown,1055_ieo_sad_lo.wav,True,16000,1.8351875,1,0.070587158203125,0.009206739254295826,train
s005486,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IEO_SAD_MD.wav,CREMA-D,cremad_1055,sad,SAD,unknown,1055_ieo_sad_md.wav,True,16000,1.8018125,1,0.0714111328125,0.00995040312409401,train
s005487,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IOM_ANG_XX.wav,CREMA-D,cremad_1055,angry,ANG,unknown,1055_iom_ang_xx.wav,True,16000,2.8028125,1,0.251312255859375,0.02648266963660717,train
s005488,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IOM_DIS_XX.wav,CREMA-D,cremad_1055,disgust,DIS,unknown,1055_iom_dis_xx.wav,True,16000,2.8361875,1,0.1650390625,0.02262718416750431,train
s005489,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IOM_FEA_XX.wav,CREMA-D,cremad_1055,fear,FEA,unknown,1055_iom_fea_xx.wav,True,16000,2.535875,1,0.70831298828125,0.05635388195514679,train
s005490,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IOM_HAP_XX.wav,CREMA-D,cremad_1055,happy,HAP,unknown,1055_iom_hap_xx.wav,True,16000,1.968625,1,0.3458251953125,0.03842061758041382,train
s005491,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IOM_NEU_XX.wav,CREMA-D,cremad_1055,neutral,NEU,unknown,1055_iom_neu_xx.wav,True,16000,2.1688125,1,0.130340576171875,0.014874856919050217,train
s005492,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_IOM_SAD_XX.wav,CREMA-D,cremad_1055,sad,SAD,unknown,1055_iom_sad_xx.wav,True,16000,2.3023125,1,0.09033203125,0.014154205098748207,train
s005493,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_ITH_ANG_XX.wav,CREMA-D,cremad_1055,angry,ANG,unknown,1055_ith_ang_xx.wav,True,16000,3.1364375,1,0.4356689453125,0.042456574738025665,train
s005494,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_ITH_DIS_XX.wav,CREMA-D,cremad_1055,disgust,DIS,unknown,1055_ith_dis_xx.wav,True,16000,2.93625,1,0.12890625,0.013742687180638313,train
s005495,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_ITH_FEA_XX.wav,CREMA-D,cremad_1055,fear,FEA,unknown,1055_ith_fea_xx.wav,True,16000,2.469125,1,1.0,0.13048022985458374,train
s005496,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_ITH_HAP_XX.wav,CREMA-D,cremad_1055,happy,HAP,unknown,1055_ith_hap_xx.wav,True,16000,2.56925,1,0.245697021484375,0.02394549548625946,train
s005497,/kaggle/input/datasets/quanghuy225/tripe-dataset/CREMA-D/AudioWAV/1055_ITH_NEU_XX.wav,CREMA-D,cremad_1055,neutral,NEU,unknown,1055_ith_neu_xx.wav,True,16000,3.103125,1,0.1102294921875,0.015909777954220772,train
